,Unnamed: 0,Change,Currency,Date,HKD per unit,Name,Rate,Units per HKD
76939,3,,INR,2012-04-17,0.1507405709,Indian Rupee,,6.63391411
77102,3,,INR,2012-04-18,0.14988216029999998,Indian Rupee,,6.671908103
77265,3,,INR,2012-04-19,0.1490256778,Indian Rupee,,6.710252988
77428,3,,INR,2012-04-20,0.1490456199,Indian Rupee,,6.709355169
77591,3,,INR,2012-04-21,0.1490006975,Indian Rupee,,6.71137798
77754,3,,INR,2012-04-22,0.1490006975,Indian Rupee,,6.71137798
77917,3,,INR,2012-04-23,0.1477534411,Indian Rupee,,6.76803188
78080,3,,INR,2012-04-24,0.1473986698,Indian Rupee,,6.784321741
78243,3,,INR,2012-04-25,0.1479253584,Indian Rupee,,6.760166145
78406,3,,INR,2012-04-26,0.1476452625,Indian Rupee,,6.772990769
78569,3,,INR,2012-04-27,0.1479243945,Indian Rupee,,6.760210196
78732,3,,INR,2012-04-28,0.1479239296,Indian Rupee,,6.760231441
78895,3,,INR,2012-04-29,0.1476775955,Indian Rupee,,6.771507868
79058,3,,INR,2012-04-30,0.1471119855,Indian Rupee,,6.79754268
79221,3,,INR,2012-05-01,0.1471061752,Indian Rupee,,6.797811162
79384,3,,INR,2012-05-02,0.14649270949999998,Indian Rupee,,6.826278275
79547,3,,INR,2012-05-03,0.14530238369999998,Indian Rupee,,6.882199553
79710,3,,INR,2012-05-04,0.14527019970000002,Indian Rupee,,6.8837242760000015
79873,3,,INR,2012-05-05,0.14513137480000002,Indian Rupee,,6.8903088760000015
80036,3,,INR,2012-05-06,0.1451496133,Indian Rupee,,6.889443087999999
80199,3,,INR,2012-05-07,0.146687716,Indian Rupee,,6.817203426
80362,3,,INR,2012-05-08,0.146046926,Indian Rupee,,6.84711433
80525,3,,INR,2012-05-09,0.1444205905,Indian Rupee,,6.924220407999999
80688,3,,INR,2012-05-10,0.1457928743,Indian Rupee,,6.859045787
80851,3,,INR,2012-05-11,0.1448648903,Indian Rupee,,6.902983861
81014,3,,INR,2012-05-12,0.14481348119999998,Indian Rupee,,6.905434436
81177,3,,INR,2012-05-13,0.14480617210000002,Indian Rupee,,6.90578299
81340,3,,INR,2012-05-14,0.1439952013,Indian Rupee,,6.944675873
81503,3,,INR,2012-05-15,0.1444078947,Indian Rupee,,6.9248291570000005
81666,3,,INR,2012-05-16,0.14261667,Indian Rupee,,7.011803037999999
81829,3,,INR,2012-05-17,0.1428498817,Indian Rupee,,7.000355817000001
81992,3,,INR,2012-05-18,0.1425401023,Indian Rupee,,7.0155695410000005
82155,3,,INR,2012-05-19,0.1427241871,Indian Rupee,,7.006520902
82318,3,,INR,2012-05-20,0.1427073975,Indian Rupee,,7.0073452220000005
82481,3,,INR,2012-05-21,0.141134649,Indian Rupee,,7.0854322970000005
82644,3,,INR,2012-05-22,0.14026868050000002,Indian Rupee,,7.12917521
82807,3,,INR,2012-05-23,0.13875175609999998,Indian Rupee,,7.207115989
82970,3,,INR,2012-05-24,0.1397117481,Indian Rupee,,7.157594217000001
83133,3,,INR,2012-05-25,0.1402229559,Indian Rupee,,7.131499927
83296,3,,INR,2012-05-26,0.1402103958,Indian Rupee,,7.132138772
83459,3,,INR,2012-05-27,0.14021940800000002,Indian Rupee,,7.131680376
83622,3,,INR,2012-05-28,0.1406674434,Indian Rupee,,7.108965485
83785,3,,INR,2012-05-29,0.1394492535,Indian Rupee,,7.17106743
83948,3,,INR,2012-05-30,0.1383067744,Indian Rupee,,7.230303823
84111,3,,INR,2012-05-31,0.1383898639,Indian Rupee,,7.22596274
84274,3,,INR,2012-06-01,0.1400253943,Indian Rupee,,7.141561752
84437,3,,INR,2012-06-02,0.13962665970000002,Indian Rupee,,7.16195605
84600,3,,INR,2012-06-03,0.1397290218,Indian Rupee,,7.156709372000001
84763,3,,INR,2012-06-04,0.1394086099,Indian Rupee,,7.173158105
84926,3,,INR,2012-06-05,0.13944186890000002,Indian Rupee,,7.171447200000001
85089,3,,INR,2012-06-06,0.1403938737,Indian Rupee,,7.1228179260000015
85252,3,,INR,2012-06-07,0.1413689839,Indian Rupee,,7.073687400000001
85415,3,,INR,2012-06-08,0.14006811689999998,Indian Rupee,,7.13938348
85578,3,,INR,2012-06-09,0.1399891726,Indian Rupee,,7.143409602999999
85741,3,,INR,2012-06-10,0.1399909826,Indian Rupee,,7.143317244
85904,3,,INR,2012-06-11,0.1393567196,Indian Rupee,,7.175829071
86067,3,,INR,2012-06-12,0.1390269419,Indian Rupee,,7.192850438
86230,3,,INR,2012-06-13,0.1396223193,Indian Rupee,,7.162178692
86393,3,,INR,2012-06-14,0.1392935908,Indian Rupee,,7.179081209
86556,3,,INR,2012-06-15,0.1401886684,Indian Rupee,,7.133244159
86719,3,,INR,2012-06-16,0.1398257532,Indian Rupee,,7.151758367
86882,3,,INR,2012-06-17,0.1398220667,Indian Rupee,,7.151946924
87045,3,,INR,2012-06-18,0.1389126708,Indian Rupee,,7.198767354
87208,3,,INR,2012-06-19,0.1386795847,Indian Rupee,,7.210866707
87371,3,,INR,2012-06-20,0.1379469553,Indian Rupee,,7.24916326
87534,3,,INR,2012-06-21,0.1379543664,Indian Rupee,,7.248773826
87697,3,,INR,2012-06-22,0.1358072746,Indian Rupee,,7.363375803999999
87860,3,,INR,2012-06-23,0.1357891477,Indian Rupee,,7.364358762999999
88023,3,,INR,2012-06-24,0.135865221,Indian Rupee,,7.360235333999999
88186,3,,INR,2012-06-25,0.1358537273,Indian Rupee,,7.360858032999999
88349,3,,INR,2012-06-26,0.1362326345,Indian Rupee,,7.340385099
88512,3,,INR,2012-06-27,0.1362705654,Indian Rupee,,7.338341899
88675,3,,INR,2012-06-28,0.1365674814,Indian Rupee,,7.322387362000001
88838,3,,INR,2012-06-29,0.1395975616,Indian Rupee,,7.163448905
89001,3,,INR,2012-06-30,0.1394570787,Indian Rupee,,7.170665051
89164,3,,INR,2012-07-01,0.1397013908,Indian Rupee,,7.158124869
89327,3,,INR,2012-07-02,0.1398965824,Indian Rupee,,7.148137451
89490,3,,INR,2012-07-03,0.1427630808,Indian Rupee,,7.004612079
89653,3,,INR,2012-07-04,0.1423235923,Indian Rupee,,7.026241988
89816,3,,INR,2012-07-05,0.1411157961,Indian Rupee,,7.086378901000002
89979,3,,INR,2012-07-06,0.1398215336,Indian Rupee,,7.151974192000001
90142,3,,INR,2012-07-07,0.1399575881,Indian Rupee,,7.145021669
90305,3,,INR,2012-07-08,0.13997019019999998,Indian Rupee,,7.144378374
90468,3,,INR,2012-07-09,0.13879624640000002,Indian Rupee,,7.204805791
90631,3,,INR,2012-07-10,0.1399863609,Indian Rupee,,7.143553082
90794,3,,INR,2012-07-11,0.1397762938,Indian Rupee,,7.154288993
90957,3,,INR,2012-07-12,0.1387173067,Indian Rupee,,7.208905822
91120,3,,INR,2012-07-13,0.1407592343,Indian Rupee,,7.104329637
91283,3,,INR,2012-07-14,0.1406951636,Indian Rupee,,7.107564854
91446,3,,INR,2012-07-15,0.1406718639,Indian Rupee,,7.108742091
91609,3,,INR,2012-07-16,0.140235299,Indian Rupee,,7.130872235
91772,3,,INR,2012-07-17,0.1408996892,Indian Rupee,,7.097247733
91935,3,,INR,2012-07-18,0.1402105773,Indian Rupee,,7.132129537999999
92098,3,,INR,2012-07-19,0.1405917086,Indian Rupee,,7.112794984
92261,3,,INR,2012-07-20,0.14033385369999998,Indian Rupee,,7.125864314
92424,3,,INR,2012-07-21,0.1401997278,Indian Rupee,,7.132681468
92587,3,,INR,2012-07-22,0.1401997269,Indian Rupee,,7.13268151
92750,3,,INR,2012-07-23,0.1385906244,Indian Rupee,,7.215495306
92913,3,,INR,2012-07-24,0.1379864023,Indian Rupee,,7.247090896
93076,3,,INR,2012-07-25,0.1382653113,Indian Rupee,,7.2324720560000015
93239,3,,INR,2012-07-26,0.1395779332,Indian Rupee,,7.164456277
93402,3,,INR,2012-07-27,0.14002941689999998,Indian Rupee,,7.141356597000001
93565,3,,INR,2012-07-28,0.1404170347,Indian Rupee,,7.121643053
93728,3,,INR,2012-07-29,0.1404026698,Indian Rupee,,7.122371684
93891,3,,INR,2012-07-30,0.13985232150000002,Indian Rupee,,7.150399715
94054,3,,INR,2012-07-31,0.13936697480000002,Indian Rupee,,7.175301046
94217,3,,INR,2012-08-01,0.1397823534,Indian Rupee,,7.1539788510000015
94380,3,,INR,2012-08-02,0.1388793716,Indian Rupee,,7.200493411
94543,3,,INR,2012-08-03,0.1390984626,Indian Rupee,,7.189152069
94706,3,,INR,2012-08-04,0.1390852907,Indian Rupee,,7.189832908
94869,3,,INR,2012-08-05,0.1390850897,Indian Rupee,,7.189843298
95032,3,,INR,2012-08-06,0.1396825997,Indian Rupee,,7.159087834
95195,3,,INR,2012-08-07,0.1410256025,Indian Rupee,,7.09091103
95358,3,,INR,2012-08-08,0.1400193312,Indian Rupee,,7.141870992
95521,3,,INR,2012-08-09,0.140274351,Indian Rupee,,7.128887019
95684,3,,INR,2012-08-10,0.1405259877,Indian Rupee,,7.116121485
95847,3,,INR,2012-08-11,0.1403172717,Indian Rupee,,7.12670641
96010,3,,INR,2012-08-12,0.1403192552,Indian Rupee,,7.126605674
96173,3,,INR,2012-08-13,0.140172681,Indian Rupee,,7.134057741
96336,3,,INR,2012-08-14,0.1393785582,Indian Rupee,,7.174704725
96499,3,,INR,2012-08-15,0.139323408,Indian Rupee,,7.17754478
96662,3,,INR,2012-08-16,0.1390674459,Indian Rupee,,7.19075549
96825,3,,INR,2012-08-17,0.1394545152,Indian Rupee,,7.170796862
96988,3,,INR,2012-08-18,0.1391621774,Indian Rupee,,7.185860547000001
97151,3,,INR,2012-08-19,0.1391612803,Indian Rupee,,7.185906867000001
97314,3,,INR,2012-08-20,0.1396339727,Indian Rupee,,7.16158096
97477,3,,INR,2012-08-21,0.1395770153,Indian Rupee,,7.164503395
97640,3,,INR,2012-08-22,0.1397802936,Indian Rupee,,7.15408427
97803,3,,INR,2012-08-23,0.14034201300000002,Indian Rupee,,7.125450026
97966,3,,INR,2012-08-24,0.1399662707,Indian Rupee,,7.144578438
98129,3,,INR,2012-08-25,0.1397761516,Indian Rupee,,7.15429627
98292,3,,INR,2012-08-26,0.1397882457,Indian Rupee,,7.153677297000001
98455,3,,INR,2012-08-27,0.1392563759,Indian Rupee,,7.180999746
98618,3,,INR,2012-08-28,0.1393244916,Indian Rupee,,7.177488956
98781,3,,INR,2012-08-29,0.1394003909,Indian Rupee,,7.17358103
98944,3,,INR,2012-08-30,0.1394148166,Indian Rupee,,7.172838761
99107,3,,INR,2012-08-31,0.1396899866,Indian Rupee,,7.158709257000001
99270,3,,INR,2012-09-01,0.1396825418,Indian Rupee,,7.159090799
99433,3,,INR,2012-09-02,0.1396749174,Indian Rupee,,7.159481594
99596,3,,INR,2012-09-03,0.1396758882,Indian Rupee,,7.159431832
99759,3,,INR,2012-09-04,0.1393455205,Indian Rupee,,7.17640579
99922,3,,INR,2012-09-05,0.1387533967,Indian Rupee,,7.207030775
100085,3,,INR,2012-09-06,0.1393788436,Indian Rupee,,7.174690034
100248,3,,INR,2012-09-07,0.1400066337,Indian Rupee,,7.1425187060000015
100411,3,,INR,2012-09-08,0.140104407,Indian Rupee,,7.137534227000001
100574,3,,INR,2012-09-09,0.140104407,Indian Rupee,,7.137534227000001
100737,3,,INR,2012-09-10,0.1398725325,Indian Rupee,,7.149366515
100900,3,,INR,2012-09-11,0.1403410618,Indian Rupee,,7.125498322
101063,3,,INR,2012-09-12,0.140434072,Indian Rupee,,7.120779067999999
101226,3,,INR,2012-09-13,0.1401130887,Indian Rupee,,7.137091967000001
101389,3,,INR,2012-09-14,0.142734208,Indian Rupee,,7.006028996
101552,3,,INR,2012-09-15,0.1427559864,Indian Rupee,,7.004960177
101715,3,,INR,2012-09-16,0.1427428406,Indian Rupee,,7.005605298
101878,3,,INR,2012-09-17,0.1437979978,Indian Rupee,,6.954199748
102041,3,,INR,2012-09-18,0.1435698885,Indian Rupee,,6.9652488460000015
102204,3,,INR,2012-09-19,0.1434273722,Indian Rupee,,6.972169849
102367,3,,INR,2012-09-20,0.1429834258,Indian Rupee,,6.993817602000001
102530,3,,INR,2012-09-21,0.1450523639,Indian Rupee,,6.8940620710000005
102693,3,,INR,2012-09-22,0.1452937378,Indian Rupee,,6.882609085
102856,3,,INR,2012-09-23,0.1450182372,Indian Rupee,,6.895684427999999
103019,3,,INR,2012-09-24,0.1450070366,Indian Rupee,,6.896217065
103182,3,,INR,2012-09-25,0.1452853984,Indian Rupee,,6.883004148
103345,3,,INR,2012-09-26,0.1448842707,Indian Rupee,,6.902060487000001
103508,3,,INR,2012-09-27,0.14629287789999998,Indian Rupee,,6.8356027610000005
103671,3,,INR,2012-09-28,0.1466904351,Indian Rupee,,6.817077061
103834,3,,INR,2012-09-29,0.1467283542,Indian Rupee,,6.815315318
103997,3,,INR,2012-09-30,0.14672835,Indian Rupee,,6.815315515
104160,3,,INR,2012-10-01,0.1479691167,Indian Rupee,,6.758166987999999
104323,3,,INR,2012-10-02,0.147994236,Indian Rupee,,6.757019915
104486,3,,INR,2012-10-03,0.1483519389,Indian Rupee,,6.740727538
104649,3,,INR,2012-10-04,0.1498628273,Indian Rupee,,6.67276881
104812,3,,INR,2012-10-05,0.1496870359,Indian Rupee,,6.680605262
104975,3,,INR,2012-10-06,0.1495159157,Indian Rupee,,6.688251182999999
105138,3,,INR,2012-10-07,0.1493253442,Indian Rupee,,6.696786843
105301,3,,INR,2012-10-08,0.1473890203,Indian Rupee,,6.7847659060000005
105464,3,,INR,2012-10-09,0.1470153702,Indian Rupee,,6.802009877000001
105627,3,,INR,2012-10-10,0.14611894109999998,Indian Rupee,,6.8437397120000005
105790,3,,INR,2012-10-11,0.1471676223,Indian Rupee,,6.794972863
105953,3,,INR,2012-10-12,0.1467616632,Indian Rupee,,6.813768518
106116,3,,INR,2012-10-13,0.1468022611,Indian Rupee,,6.811884179
106279,3,,INR,2012-10-14,0.1467758525,Indian Rupee,,6.813109807000001
106442,3,,INR,2012-10-15,0.1461132597,Indian Rupee,,6.8440058210000005
106605,3,,INR,2012-10-16,0.1465675572,Indian Rupee,,6.822792295
106768,3,,INR,2012-10-17,0.1466250518,Indian Rupee,,6.820116941
106931,3,,INR,2012-10-18,0.14504030029999998,Indian Rupee,,6.894635475
107094,3,,INR,2012-10-19,0.1439481783,Indian Rupee,,6.946944461
107257,3,,INR,2012-10-20,0.143951295,Indian Rupee,,6.946794053
107420,3,,INR,2012-10-21,0.14395338,Indian Rupee,,6.946693437
107583,3,,INR,2012-10-22,0.1449235805,Indian Rupee,,6.900188338
107746,3,,INR,2012-10-23,0.1442287633,Indian Rupee,,6.933429763
107909,3,,INR,2012-10-24,0.1442084795,Indian Rupee,,6.934404992999999
108072,3,,INR,2012-10-25,0.1446633748,Indian Rupee,,6.91259969
108235,3,,INR,2012-10-26,0.144134751,Indian Rupee,,6.9379521089999985
108398,3,,INR,2012-10-27,0.1447364972,Indian Rupee,,6.909107374
108561,3,,INR,2012-10-28,0.1447364972,Indian Rupee,,6.909107374
108724,3,,INR,2012-10-29,0.1432272053,Indian Rupee,,6.981913794
108887,3,,INR,2012-10-30,0.1435355407,Indian Rupee,,6.966915617000001
109050,3,,INR,2012-10-31,0.1440399774,Indian Rupee,,6.942517055
109213,3,,INR,2012-11-01,0.144251288,Indian Rupee,,6.932347113
109376,3,,INR,2012-11-02,0.14398611949999998,Indian Rupee,,6.945113899
